NAME,MOT,Output,MeanTT
"Volusia County, Florida",Ferryboat,Estimate,8
"Volusia County, Florida",Ferryboat,MOE,9.2
"Volusia County, Florida",Bicycle,Estimate,27.4
"Volusia County, Florida",Bicycle,MOE,3.9
"Volusia County, Florida",Walked,Estimate,15.3
"Volusia County, Florida",Walked,MOE,3.8
"Volusia County, Florida",Taxicab,Estimate,18.9
"Volusia County, Florida",Taxicab,MOE,6.3
"Volusia County, Florida",Motorcycle,Estimate,17.8
"Volusia County, Florida",Motorcycle,MOE,2.4
"Volusia County, Florida",Other method,Estimate,42.4
"Volusia County, Florida",Other method,MOE,9
"Volusia County, Florida",Worked at home,Estimate,0
"Volusia County, Florida",Worked at home,MOE,0
"Wakulla County, Florida","Total, means of transportation",Estimate,33.7
"Wakulla County, Florida","Total, means of transportation",MOE,1.9
"Wakulla County, Florida","Car, truck, or van -- Drove alone",Estimate,32.7
"Wakulla County, Florida","Car, truck, or van -- Drove alone",MOE,1.9
"Wakulla County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,41.8
"Wakulla County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,4.9
"Wakulla County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,63.9
"Wakulla County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,17.9
"Wakulla County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,14.7
"Wakulla County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,6.9
"Wakulla County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,2.7
"Wakulla County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,2.3
"Wakulla County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,-
"Wakulla County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,**
"Wakulla County, Florida",Bus or trolley bus,Estimate,91.3
"Wakulla County, Florida",Bus or trolley bus,MOE,87
"Wakulla County, Florida",Streetcar or trolley car,Estimate,-
"Wakulla County, Florida",Streetcar or trolley car,MOE,**
"Wakulla County, Florida",Subway or elevated,Estimate,-
"Wakulla County, Florida",Subway or elevated,MOE,**
"Wakulla County, Florida",Railroad,Estimate,-
"Wakulla County, Florida",Railroad,MOE,**
"Wakulla County, Florida",Ferryboat,Estimate,-
"Wakulla County, Florida",Ferryboat,MOE,**
"Wakulla County, Florida",Bicycle,Estimate,4.6
"Wakulla County, Florida",Bicycle,MOE,3.9
"Wakulla County, Florida",Walked,Estimate,7.8
"Wakulla County, Florida",Walked,MOE,4.6
"Wakulla County, Florida",Taxicab,Estimate,-
"Wakulla County, Florida",Taxicab,MOE,**
"Wakulla County, Florida",Motorcycle,Estimate,11.6
"Wakulla County, Florida",Motorcycle,MOE,4.1
"Wakulla County, Florida",Other method,Estimate,65.3
"Wakulla County, Florida",Other method,MOE,57.2
"Wakulla County, Florida",Worked at home,Estimate,0
"Wakulla County, Florida",Worked at home,MOE,0
"Walton County, Florida","Total, means of transportation",Estimate,28
"Walton County, Florida","Total, means of transportation",MOE,1.5
"Walton County, Florida","Car, truck, or van -- Drove alone",Estimate,26.9
"Walton County, Florida","Car, truck, or van -- Drove alone",MOE,1.5
"Walton County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,30.8
"Walton County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,4.1
"Walton County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,48.6
"Walton County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,9.4
"Walton County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,21.8
"Walton County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,4.7
"Walton County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,-
"Walton County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,**
"Walton County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,35
"Walton County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,44.4
"Walton County, Florida",Bus or trolley bus,Estimate,10.3
"Walton County, Florida",Bus or trolley bus,MOE,2
"Walton County, Florida",Streetcar or trolley car,Estimate,-
"Walton County, Florida",Streetcar or trolley car,MOE,**
"Walton County, Florida",Subway or elevated,Estimate,-
"Walton County, Florida",Subway or elevated,MOE,**
"Walton County, Florida",Railroad,Estimate,-
"Walton County, Florida",Railroad,MOE,**
"Walton County, Florida",Ferryboat,Estimate,-
"Walton County, Florida",Ferryboat,MOE,**
"Walton County, Florida",Bicycle,Estimate,51
"Walton County, Florida",Bicycle,MOE,27.8
"Walton County, Florida",Walked,Estimate,9.1
"Walton County, Florida",Walked,MOE,5.4
"Walton County, Florida",Taxicab,Estimate,16
"Walton County, Florida",Taxicab,MOE,9.2
"Walton County, Florida",Motorcycle,Estimate,41.3
"Walton County, Florida",Motorcycle,MOE,60.5
"Walton County, Florida",Other method,Estimate,58.6
"Walton County, Florida",Other method,MOE,24.8
"Walton County, Florida",Worked at home,Estimate,0
"Walton County, Florida",Worked at home,MOE,0
"Washington County, Florida","Total, means of transportation",Estimate,30.5
"Washington County, Florida","Total, means of transportation",MOE,1.8
"Washington County, Florida","Car, truck, or van -- Drove alone",Estimate,30.4
"Washington County, Florida","Car, truck, or van -- Drove alone",MOE,1.9
"Washington County, Florida","Car, truck, or van -- In a 2-person carpool",Estimate,38.9
"Washington County, Florida","Car, truck, or van -- In a 2-person carpool",MOE,11.8
"Washington County, Florida","Car, truck, or van -- In a 3-person carpool",Estimate,25
"Washington County, Florida","Car, truck, or van -- In a 3-person carpool",MOE,10.9
"Washington County, Florida","Car, truck, or van -- In a 4-person carpool",Estimate,22.5
"Washington County, Florida","Car, truck, or van -- In a 4-person carpool",MOE,41
"Washington County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",Estimate,8.8
"Washington County, Florida","Car, truck, or van -- In a 5-or-6-person carpool",MOE,13.7
"Washington County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",Estimate,-
"Washington County, Florida","Car, truck, or van -- In a 7-or-more-person carpool",MOE,**
"Washington County, Florida",Bus or trolley bus,Estimate,13.8
"Washington County, Florida",Bus or trolley bus,MOE,9.7
"Washington County, Florida",Streetcar or trolley car,Estimate,-
"Washington County, Florida",Streetcar or trolley car,MOE,**
"Washington County, Florida",Subway or elevated,Estimate,-
"Washington County, Florida",Subway or elevated,MOE,**
"Washington County, Florida",Railroad,Estimate,-
"Washington County, Florida",Railroad,MOE,**
"Washington County, Florida",Ferryboat,Estimate,-
"Washington County, Florida",Ferryboat,MOE,**
"Washington County, Florida",Bicycle,Estimate,-
"Washington County, Florida",Bicycle,MOE,**
"Washington County, Florida",Walked,Estimate,6.1
"Washington County, Florida",Walked,MOE,3.3
"Washington County, Florida",Taxicab,Estimate,-
"Washington County, Florida",Taxicab,MOE,**
"Washington County, Florida",Motorcycle,Estimate,36.5
"Washington County, Florida",Motorcycle,MOE,71.4
"Washington County, Florida",Other method,Estimate,24.9
"Washington County, Florida",Other method,MOE,14.2
"Washington County, Florida",Worked at home,Estimate,0
"Washington County, Florida",Worked at home,MOE,0
